date,price
18-Dec-16,33.33333333
25-Dec-16,36.36363636
1-Jan-17,29.41176471
8-Jan-17,26.31578947
15-Jan-17,29.41176471
22-Jan-17,36.84210526
29-Jan-17,33.33333333
5-Feb-17,27.77777778
12-Feb-17,37.5
19-Feb-17,41.17647059
26-Feb-17,47.05882353
5-Mar-17,50
12-Mar-17,21.42857143
19-Mar-17,21.05263158
26-Mar-17,26.08695652
2-Apr-17,27.27272727
9-Apr-17,23.80952381
16-Apr-17,23.80952381
