date,price
8-Jan-17,26.31578947
15-Jan-17,23.52941176
22-Jan-17,26.31578947
29-Jan-17,27.77777778
5-Feb-17,27.77777778
12-Feb-17,31.25
19-Feb-17,29.41176471
26-Feb-17,29.41176471
5-Mar-17,33.33333333
12-Mar-17,5.952380952
19-Mar-17,13.15789474
26-Mar-17,26.08695652
2-Apr-17,31.81818182
9-Apr-17,28.57142857
16-Apr-17,23.80952381
